CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
35287,9.42,14.12,88.35,19.9,14.44,11.7943878083813,11.8223943182118,7.0
35288,13.8,18.48,42.29,42.92,16.79,10.8401875902509,10.9322900763281,13.0
35294,10.82,17.94,98.15,17.2,13.8,12.0348705557029,11.1538202001848,9.0
35297,9.51,27.63,74.5,31.88,13.44,11.9346103096322,11.0925279816807,13.0
35299,8.05,16.4,83.16,24.82,12.96,11.7125838224497,11.1146149089227,9.0
35308,8.8,17.19,95.2,18.96,12.8,11.8132245104503,11.2888178668391,10.0
35326,7.24,19.14,92.35,21.08,10.95,11.9462905079975,11.0936670340702,9.0
35328,10.2,25.41,97.62,20.58,15.21,11.9494777630782,10.8296135217724,15.0
35334,7.96,10.75,66.22,26.82,15.15,11.8248697296094,11.9263729419787,6.0
35337,8.76,19.49,79.15,26.47,14.28,11.5494941789475,11.6150500875818,9.0
35352,7.01,11.52,68.7,24.05,16.21,11.6118652695779,12.1522966596043,8.0
35353,13.16,21.19,62.22,29.76,26.58,11.6118988586494,11.2560743246986,13.0
35360,10.71,21.54,58.27,37.44,14.13,11.7791840761322,11.2185826525975,11.0
35363,9.69,11.85,68.04,24.74,15.54,12.0761251566179,11.3172630340204,8.0
36005,9.26,21.81,93.15,20.21,13.9,11.8580816789152,11.6591707849592,6.0
36006,16.51,27.55,70.08,36.16,14.94,11.3259225296214,10.8397236838113,18.0
36018,13.51,29.17,72.47,38.61,16.75,9.96775104118354,10.756766763403,16.0
36031,13.68,30.56,86.65,27.69,14.32,10.5342134642779,10.8087055209074,14.0
36034,12.3,33.19,92.21,26.54,14.1,11.8618516763031,11.0828820790996,12.0
36044,17.97,22.5,51.41,48.69,16.62,10.9640187588506,10.8760383042865,21.0
36045,14.75,39.24,91.04,25.08,13.22,10.759195907263,10.352512197814,14.0
36046,17.6,32.94,66.12,40.68,13.76,10.9551977956925,10.699301376947,17.0
36063,12.64,23.11,81.14,29.63,15.48,11.6731891989676,10.9491063936975,11.0
36088,14.22,29.87,71.58,37.53,15.9,12.8194692243213,10.9225776539637,16.0
36093,11.6,29.67,90.0,24.35,11.76,11.3089744881881,11.1998385153177,13.0
36159,7.68,15.47,97.64,15.16,14.4,12.3640256664632,11.4568506889873,5.0
36202,8.59,26.0,92.57,16.75,20.18,11.5791798207314,11.3352296611631,7.0
36228,13.9,30.18,87.88,21.88,16.2,11.584746103018,10.8785595900889,13.0
36241,13.05,27.28,88.51,28.98,12.34,11.1585219227575,10.9830779216649,12.0
37003,16.35,20.35,63.39,40.53,15.75,11.7643394147436,10.9130695904156,15.0
37014,9.82,21.45,81.91,27.08,14.75,12.0402057194278,12.1264431608966,9.0
37018,9.93,16.33,78.47,25.62,15.29,11.9886339989157,11.8658773874616,6.0
37027,10.26,21.22,77.34,30.69,12.57,11.5605193106115,11.0481194297721,9.0
37031,12.02,21.77,80.55,31.72,16.78,11.4836104384154,10.923024426244,13.0
37050,15.66,15.23,53.66,43.65,17.21,11.3613439796764,11.2584150582423,11.0
37063,20.76,32.85,60.51,49.56,15.13,10.9860696718741,10.5169040596922,18.0
37072,14.65,22.88,64.38,38.74,16.17,10.9533590533634,10.7129456412688,16.0
37074,12.85,29.87,95.44,17.76,15.07,12.0551591488856,11.3451699787851,15.0
37077,8.26,15.71,91.19,24.1,11.93,11.9940378327275,11.671552077756,8.0
37104,6.58,13.34,91.24,17.59,11.87,12.1475272963135,11.2251218055838,6.0
37109,7.71,12.28,84.79,23.02,15.13,12.1904187226129,12.131520017825,5.0
37115,18.06,34.39,83.45,30.27,14.91,12.0356814807841,10.7051476252008,19.0
37122,16.67,21.41,44.53,45.01,16.03,11.7141190158396,11.2368986764068,18.0
37123,11.58,24.68,80.82,32.11,12.49,11.950545593696,11.3025045218262,11.0
37132,15.65,28.17,67.0,40.83,14.12,10.7192320775804,10.4970122492207,16.0
37139,8.47,15.77,83.17,22.25,14.31,11.9763022999032,11.7061034188694,6.0
37153,6.32,14.2,89.6,19.64,12.97,12.1233071410893,11.4222867996637,5.0
37154,7.72,12.36,84.84,23.12,12.88,12.1730381391829,11.692781874665,6.0
37156,8.35,16.97,80.19,27.88,14.52,12.1284795638336,11.6247123547971,8.0
37159,7.57,14.79,87.93,17.33,12.9,12.4481598525936,11.8679423262692,6.0
37163,9.64,24.99,89.2,24.4,14.01,11.7216775523605,10.904827329496,10.0
37195,14.22,15.12,30.4,53.5,18.38,11.7035096534098,11.1393612924868,19.0
37203,7.68,13.9,84.94,20.2,14.56,13.3022981453247,12.1209077606398,8.0
37208,8.86,13.48,70.38,24.23,15.81,11.9266282291303,12.2888344478074,7.0
37214,10.1,12.68,51.64,31.79,15.03,11.572988466442,11.4789521787215,8.0
37225,9.92,20.23,96.43,16.71,15.35,12.3853056101672,11.6804916817982,8.0
37226,12.83,28.48,83.13,28.2,12.51,11.4828845755553,11.0703214518464,13.0
37233,19.81,26.43,44.34,52.47,17.87,11.6239123280742,11.3991806067158,23.0
37261,17.9,14.96,20.38,60.14,20.1,10.9054993969988,11.0644154793136,20.0
37266,6.99,14.08,90.78,21.79,13.54,12.3161785487613,12.0957336286952,5.0
37267,6.8,11.78,94.93,15.44,12.75,12.7314608035473,11.8002351732034,5.0
37270,8.3,20.58,90.35,21.37,14.27,12.385513975927,11.492799821229,8.0
37273,10.87,20.55,82.14,26.36,14.28,12.3653739690128,11.412611475693,8.0
37281,8.97,19.66,80.61,23.94,16.17,12.1179809820807,11.6625086362431,7.0
38001,13.74,21.16,74.79,28.09,15.15,12.2058899890079,11.5794461492714,12.0
38006,10.48,16.64,55.83,30.75,12.55,12.7099393695469,11.4232215100246,10.0
38012,12.55,20.67,73.98,27.65,13.53,12.1652088371273,11.8311138176329,13.0
38022,9.83,20.99,79.16,23.26,13.62,12.5507414631828,11.8513558314511,9.0
38034,18.24,32.43,65.07,33.63,16.73,11.8050774289819,11.2253078725157,17.0
38052,7.99,20.4,63.96,29.68,11.62,13.9005363293045,12.4794981906034,10.0
38053,16.45,22.83,27.81,56.97,14.19,11.5510900699991,11.4094016169415,19.0
38058,9.87,14.74,89.52,17.72,13.34,13.2502327100284,11.9797981220762,11.0
38072,11.75,24.11,84.52,21.68,13.61,13.3287654334328,11.3946405710505,11.0
38085,10.88,24.38,72.35,24.21,13.33,12.5301594475484,12.2111993177858,10.0
38087,12.85,23.13,61.57,36.0,15.41,12.8219864850956,11.7799110317245,14.0
38095,8.17,20.01,87.68,18.43,12.15,11.811188527323,11.6344954142045,9.0
38097,10.53,22.39,72.05,32.41,14.23,12.3402943150394,12.0625509900503,12.0
38111,7.12,9.89,70.12,19.5,13.63,13.3685725457538,12.4518278484529,5.0
38130,14.64,21.04,48.65,43.76,17.58,11.8626425423085,11.138899377185,16.0
38133,6.73,10.13,76.71,20.0,13.17,12.7364720510784,12.3909255839244,5.0
38138,12.85,22.24,46.69,39.88,14.03,11.9921146294685,11.6190703685329,11.0
38140,8.24,12.13,65.69,29.18,16.24,12.8325512260977,12.1299395264432,6.0
38150,10.05,19.86,40.07,35.53,13.73,12.4080993081257,11.9363153684548,8.0
38151,17.39,24.43,10.49,53.43,16.7,12.0579558007253,11.2644406958366,22.0
38157,7.21,17.31,88.09,18.95,13.37,12.7638257820245,12.024572196651,7.0
38158,9.86,16.01,29.01,36.22,14.22,12.5716059152577,11.8343200446501,11.0
38169,14.96,24.6,16.41,44.34,15.93,12.1885790415691,11.1576008536126,18.0
38179,9.61,10.2,24.78,45.74,18.56,12.2028453329975,12.1326962153784,9.0
38182,10.64,22.55,77.08,25.25,13.63,12.6444546170609,11.7454667191278,8.0
38185,15.01,14.08,3.49,57.56,20.88,11.5874575707524,11.2311962517781,20.0
38189,7.18,18.2,71.47,26.11,12.94,12.1658122245051,12.558085224611,6.0
38193,14.67,16.88,55.41,57.09,14.82,11.9643053990883,11.5740307669186,17.0
38225,4.93,10.97,68.18,23.85,12.47,12.4724881527887,10.7619865547947,10.0
38229,8.34,8.25,24.6,34.06,15.09,12.1714084012453,12.5332290307213,7.0
38239,9.6,18.16,58.26,29.14,16.5,12.1438915406056,11.7871123205604,9.0
38247,11.35,18.69,66.58,36.72,14.19,12.2348809965384,11.1964953274877,10.0
38261,15.21,23.49,65.34,36.98,15.15,11.9931942046747,11.4559171917149,14.0
38269,13.49,26.36,50.99,42.98,16.67,12.0606536596656,10.8792724214832,15.0
38276,9.32,16.28,72.27,31.05,12.5,12.3295079252226,11.7031772896466,9.0
38298,20.62,35.66,55.15,38.03,17.98,12.0694505446525,10.8050163988924,28.0
38314,12.16,21.17,51.89,32.52,15.29,12.3286345339999,11.6537110001659,11.0
38315,16.47,21.65,52.45,36.96,14.58,12.1424216162156,11.4521569227476,14.0
38316,11.37,28.44,38.7,39.62,14.28,12.0208228656515,11.6058450044905,17.0
38317,13.93,23.71,15.43,51.56,15.91,12.7587673136553,11.1032718649382,20.0
38318,15.95,31.2,37.42,54.57,17.65,12.0052533208571,10.6404064321076,23.0
38332,12.27,25.51,57.95,33.06,15.81,12.3178632677081,11.6993848073453,14.0
38337,12.0,23.33,43.38,37.7,14.41,12.2879366119253,11.4576274460995,11.0
38344,14.46,26.13,64.31,35.49,16.43,12.5171174796795,11.1836642451565,18.0
38374,8.06,18.8,86.84,15.91,13.01,12.4764577049,12.1557213260982,6.0
38377,9.96,24.2,76.66,24.38,14.51,12.2796414554383,11.7030785900786,12.0
38378,8.65,18.84,82.53,20.19,13.93,13.5992594260702,11.4538039975731,9.0
38382,9.23,14.57,34.29,33.67,13.96,12.2915779195854,11.9082664801645,9.0
38384,13.36,20.87,66.92,29.75,14.8,12.3688586254149,11.4181793216638,12.0
38389,7.11,16.17,79.83,25.79,13.0,12.5597596761905,12.8266471521139,6.0
38397,7.08,7.25,68.76,21.32,14.26,13.2234912003246,13.3084741784373,5.0
38399,8.94,23.38,64.71,29.84,12.31,12.210616347802,11.7432066123906,8.0
38400,11.97,15.2,72.14,29.27,16.11,12.5274033960014,12.1462030364996,7.0
38412,8.29,21.7,64.57,25.62,16.62,12.8142307209808,11.2305427168175,10.0
38416,17.37,26.72,34.87,46.99,15.42,11.5418743953949,11.4404920555389,17.0
38421,14.83,18.99,12.09,46.66,26.65,12.4961600816412,11.1046799190241,17.0
38422,6.28,6.61,77.48,13.3,13.37,12.7437343286314,13.142533721459,5.0
38423,13.14,18.05,31.94,41.22,15.98,11.1365938481165,11.2800240886941,14.0
38425,15.44,23.79,80.79,33.72,15.69,13.1668843361568,11.272297380654,15.0
38449,13.44,23.1,72.55,30.95,21.39,12.0766631114428,12.1014215833502,11.0
38457,14.2,26.92,79.17,27.42,15.59,12.3953006494016,11.2509742959573,15.0
38468,14.56,25.11,83.96,29.65,16.15,13.1948236052407,11.1036868022108,15.0
38474,9.03,14.64,42.53,26.52,13.56,12.7804236266042,12.0355339268803,7.0
38485,10.1,15.82,21.65,33.55,12.62,12.8307931589002,11.7908714391122,9.0
38486,8.95,13.84,48.81,21.1,13.8,12.7950260206733,12.9514131637436,5.0
38507,10.49,21.38,87.23,15.19,14.38,12.6234027240437,12.4482842221106,8.0
38509,17.94,29.27,30.57,58.87,16.7,11.2743367543631,11.2353129917365,24.0
38516,8.35,8.51,29.01,38.39,22.79,11.4517234686637,12.4672091247389,8.0
38517,12.12,19.87,57.98,31.66,14.46,12.0865795143294,11.8072859687149,12.0
38524,5.56,11.51,60.35,25.47,14.46,13.1383963467212,12.3062294704413,6.0
38537,13.66,22.85,51.89,36.45,14.85,12.1454773112836,12.1342111436966,12.0
38544,13.53,22.19,23.17,55.06,15.66,11.8780678070481,11.4681713348608,20.0
38545,9.13,16.29,64.21,25.81,14.63,13.7595293462636,12.3994863154684,6.0
38547,7.47,17.72,51.01,30.41,12.78,12.6647796263815,11.7035622714886,7.0
38548,8.92,15.13,45.38,29.02,13.75,11.8698550621851,11.5196720393494,10.0
38553,17.54,20.18,45.81,58.46,18.68,11.7764464254433,11.7210420896493,21.0
38557,8.54,14.44,86.53,12.57,12.83,13.029099019681,12.8422760390997,5.0
38559,10.35,22.33,58.56,28.66,13.8,12.0445311679677,11.5967115834965,11.0
38562,11.99,24.47,35.65,39.79,15.1,13.2925190433196,11.2287297385008,12.0
38563,12.65,21.63,23.68,48.73,14.0,11.6370362145546,11.4057915578435,14.0
38565,9.01,15.54,59.18,29.69,14.37,12.6181431227803,12.0116865447322,8.0
39013,10.64,27.13,65.95,29.24,15.55,10.5110545675733,11.4046853834919,11.0
39097,11.47,23.36,38.25,42.79,14.24,11.5084663993963,10.9964569794646,14.0
39189,9.46,19.31,80.93,25.1,16.28,13.2501371643856,11.2065471529498,9.0
39198,15.88,22.92,39.43,48.51,18.51,12.0110857945024,11.1432502710068,19.0
39286,9.99,28.24,70.07,31.79,15.81,11.9953547037257,11.8712077788067,12.0
39300,14.46,15.98,21.27,55.6,17.32,10.944873196546,11.062780625116,20.0
39362,10.03,17.18,62.79,30.4,16.94,12.1570981920698,10.9191031220527,11.0
39368,19.8,28.91,19.55,47.68,18.19,11.3865126943708,10.7481910658182,17.0
39434,11.31,17.08,50.24,42.34,18.91,11.8579879844107,11.843725697425,14.0
39470,9.84,11.87,35.46,36.93,9.4,12.1589079233639,11.2651466976387,6.0
39475,12.25,23.56,62.17,35.66,15.01,12.187602370196,11.4058942281862,15.0
39478,14.58,32.39,20.65,48.12,14.96,11.4444728666022,10.9838704393058,19.0
39491,10.09,22.74,69.92,23.75,16.65,11.9712848360225,11.5577127289587,11.0
39500,12.82,32.19,39.17,39.88,17.26,10.5493799878103,10.7962526457483,18.0
39526,9.76,21.1,79.79,35.15,14.0,13.8822827025677,11.203881782575,9.0
40001,15.65,22.47,69.04,35.74,17.97,11.5532898474429,11.1129373562183,17.0
40004,12.58,10.42,78.74,26.77,11.35,11.8991547666534,11.8380193110917,11.0
40036,11.71,12.25,68.68,32.66,11.13,11.8859194580567,11.2005684648834,10.0
40046,17.79,16.27,71.44,31.67,14.79,11.8593520647321,10.971557884658,10.0
40065,15.32,12.4,54.7,33.42,11.62,11.5902773932683,11.3580954556484,13.0
40075,16.79,20.66,83.3,27.42,13.97,12.9942028309336,10.8819573147563,11.0
40088,20.6,23.74,36.82,56.07,16.27,11.2023126927385,10.8996744431463,20.0
40117,11.0,16.26,83.2,30.95,12.65,11.0399987843835,11.3173032219492,9.0
40119,12.42,23.38,81.11,31.4,13.82,10.9346301862943,10.8878715565889,12.0
40133,14.1,14.2,69.32,27.95,13.48,12.1924007722035,11.7675375729108,9.0
40134,20.93,32.01,84.0,40.83,16.94,10.7568724788958,10.7416153484654,16.0
40168,10.53,15.74,84.27,25.31,13.24,11.9865911464941,10.9504168519039,10.0
40184,18.32,21.91,74.28,31.29,13.96,11.6608033940694,11.0122264216755,13.0
40192,15.36,17.88,59.34,42.38,19.38,10.6613436131641,10.9671149570612,15.0
40197,15.22,28.14,86.62,33.02,15.92,11.6783609377641,11.2507975261273,14.0
40202,13.58,19.63,89.45,33.71,15.99,11.7257322823722,11.1377675333906,12.0
40209,11.91,11.17,66.59,28.21,13.91,12.3943112966086,11.7848459934185,8.0
40217,13.28,18.19,84.26,31.89,15.01,11.6740283288809,11.0161886856247,8.0
40224,15.23,22.58,74.55,33.09,13.78,11.1898749045509,11.2988698487027,15.0
40230,10.19,18.34,88.71,24.65,14.19,12.4633599447014,11.2725483148108,9.0
40233,13.51,22.36,90.77,24.11,13.99,11.4027879715237,11.1739468912535,11.0
40243,14.19,26.24,86.7,27.79,14.34,12.7313468199472,11.050408400288,12.0
40273,10.07,12.63,69.4,25.35,12.62,11.7066669820662,11.4663811257422,9.0
40279,15.95,23.13,63.04,39.19,14.77,11.1787392762015,11.1809899177483,13.0
40281,11.81,14.09,69.92,36.19,15.48,11.0838164405731,11.3156816984172,11.0
40282,13.27,23.44,80.26,31.25,14.74,11.4081063890042,11.3347034898653,9.0
40283,9.84,20.63,86.05,21.55,13.65,12.3753047654304,11.4022787944955,7.0
40284,12.45,19.49,67.17,34.51,12.27,11.5573021482817,11.1984637771886,11.0
40287,12.35,13.61,88.97,27.38,15.23,11.8882986106345,11.3530825598979,7.0
40296,14.9,8.5,73.93,24.05,13.39,11.5778929464495,11.7375612671102,13.0
40304,13.42,12.61,75.46,19.4,12.59,11.5903157140366,11.7334475555668,10.0
40310,13.73,19.36,75.72,27.57,14.12,11.5329540838919,11.1897786870096,11.0
40312,11.46,14.98,65.41,31.75,16.72,11.9015876400419,11.5437498954522,10.0
40313,15.3,27.01,73.83,33.43,14.33,12.1589209128014,10.9567072001772,15.0
40317,11.68,12.91,87.37,22.76,12.92,11.7474056628748,11.1988835797524,8.0
40331,15.15,25.49,84.22,31.42,12.72,11.0524152485388,10.7255900021451,13.0
40332,12.84,17.95,91.54,28.5,13.6,11.8560940327984,10.5439113431197,10.0
41018,18.86,23.24,34.49,57.31,18.86,11.0863377286176,11.006446863729,25.0
41047,9.51,17.58,66.71,33.93,12.28,11.8219435030375,11.4430711077876,8.0
41059,10.03,24.95,92.05,21.61,12.26,11.9702805227702,11.1946376636758,11.0
41106,14.27,30.88,81.6,31.38,13.91,11.6089631174809,11.0252605420275,10.0
41136,13.61,27.95,78.46,34.27,14.54,11.6157162462827,11.2587077736491,15.0
41149,10.41,35.78,84.77,23.25,14.97,11.2854968244564,11.3466719079117,12.0
41150,9.22,18.53,92.95,18.6,14.64,12.3731294643482,11.8560420756019,6.0
41151,14.53,27.12,68.36,33.68,13.78,10.8668401935675,10.6453749664183,14.0
41161,13.86,26.05,84.65,23.12,13.99,11.638002817085,11.3535379250812,11.0
41164,14.56,32.0,92.38,24.0,16.25,11.5855337768703,10.7113950166966,16.0
41167,13.5,26.01,90.96,24.09,14.14,12.145194840183,10.9254664274492,11.0
41173,9.99,26.82,93.62,18.07,11.21,12.2465840550077,11.695743990064,10.0
41194,15.63,30.45,78.36,36.03,16.58,11.3558160856232,10.8514215974375,18.0
41198,18.11,34.28,69.52,36.45,13.31,11.5901962763153,10.621502710048,18.0
41211,9.3,24.4,97.81,12.59,11.58,12.0244967118806,10.8498266053197,8.0
41212,7.85,16.13,93.44,23.33,13.56,11.6716022806591,11.8770160441501,7.0
41220,11.67,19.91,91.64,24.62,13.32,12.0435874728012,11.5279371312633,8.0
41226,9.46,28.5,92.26,26.83,15.86,11.9234412118388,11.7512344482707,8.0
41232,12.23,29.1,82.99,32.14,14.15,11.403449539939,11.3450736679413,14.0
41242,19.22,37.84,83.3,26.35,17.02,11.619139589125,11.5276815622824,17.0
41269,17.15,25.72,48.41,48.07,16.27,10.7799127948067,10.9695881205217,19.0
41280,11.82,25.22,96.98,14.5,15.43,11.9427473712853,10.8760955905556,10.0
41295,10.98,20.23,87.49,25.19,14.78,11.9902428223032,11.5354141410768,8.0
42005,11.82,24.47,48.07,39.35,18.44,12.489587618036,11.4538684495103,15.0
42011,10.55,26.56,81.2,29.75,15.53,11.7667650828487,11.3660521566713,14.0
42019,14.51,31.02,65.4,34.11,15.05,11.6194524340096,10.7520930568795,17.0
42022,9.3,19.95,82.49,27.58,14.6,12.6211721932705,11.2853887734845,9.0
42023,9.85,25.2,59.3,27.98,11.57,12.2697416932366,11.4975099131174,10.0
42044,18.84,31.95,41.34,45.02,17.54,11.7834308550995,10.9504713526276,24.0
42052,13.53,28.76,37.47,55.53,13.91,10.8310557999361,10.8706129991772,15.0
42056,9.51,19.72,84.4,23.39,12.9,12.7514370611305,11.4930081645628,8.0
42059,9.78,29.27,59.13,33.95,12.99,12.2390460027347,11.1191213243067,11.0
42071,17.54,30.73,36.67,46.41,14.54,11.3512484340055,11.4077972677056,16.0
42094,11.1,28.93,50.0,40.12,14.79,11.9083123595252,11.3795177396648,14.0
42095,17.49,27.29,25.22,47.72,16.58,12.0258330579412,11.070454195678,22.0
42097,7.97,12.92,68.38,22.57,12.31,12.1909752847518,12.3754353010198,5.0
42099,10.72,17.15,59.07,25.31,15.4,12.3089398058971,11.8204059168691,8.0
42103,17.58,29.95,49.91,37.21,17.64,12.5057346959996,11.2259207021837,14.0
42110,15.11,23.2,47.05,40.01,15.42,11.9426171782604,11.3126519268787,15.0
42123,15.14,23.73,51.39,34.64,16.07,12.3919977065627,11.1724092106128,15.0
42127,16.55,28.74,75.68,30.86,15.22,11.8792347061501,11.4825317090809,13.0
42147,13.33,21.78,51.75,41.83,15.2,12.1473252101277,11.3183703773599,13.0
42149,10.4,24.08,60.17,32.58,14.26,12.8349407110663,11.9113215999952,7.0
42165,7.76,29.94,76.44,22.93,11.69,11.6100391994295,10.907227951796,10.0
42168,8.32,18.38,74.09,26.86,12.09,12.8266853958302,11.5661709975055,8.0
42177,10.71,25.4,78.05,24.47,12.1,11.9855747561891,11.3973736890322,12.0
42183,21.51,34.98,35.12,50.71,21.46,11.6676998606053,11.0122020155421,32.0
42184,13.07,19.5,70.11,28.55,12.85,11.5381861643678,11.6149325702623,11.0
42186,19.4,29.65,34.62,48.98,17.48,12.4507407300539,11.2097647108338,23.0
42187,20.06,26.89,22.82,54.87,18.91,11.1090375522884,11.2456405658622,24.0
42189,11.61,19.27,54.7,35.24,16.55,12.2732255783717,11.2218662746028,11.0
42207,15.58,24.51,34.65,46.76,17.53,12.0625546255111,11.2417999648388,19.0
42218,20.4,22.21,12.21,54.23,20.51,11.5430335015293,11.1623863831638,26.0
42222,8.68,18.19,70.46,29.39,14.12,13.175122949461,11.940686132723,5.0
42223,10.36,16.34,51.08,31.31,13.56,12.5751312471261,11.650709854617,9.0
42225,8.86,14.69,92.09,13.09,13.37,13.1917157032403,11.832169909535,6.0
42234,5.28,16.61,76.04,18.86,12.74,12.8762542301026,11.9244024791455,7.0
42237,9.17,16.09,58.45,31.47,15.25,12.4478230786037,11.7770169493085,9.0
42256,7.76,15.63,86.47,24.15,14.01,13.0592742261311,11.4757237892827,8.0
42259,6.94,17.59,83.86,19.22,15.16,12.9869932459665,12.1241756355843,5.0
42271,10.02,18.19,66.35,29.67,14.53,11.8514910998102,11.6046626893535,9.0
42275,9.59,15.04,39.59,38.63,14.06,12.0540931845419,12.0730116326463,8.0
42279,7.73,18.63,73.36,25.25,14.68,12.8253028281632,12.188793104732,7.0
42285,8.66,17.74,83.71,22.42,12.86,13.2159644052299,11.5620099798408,8.0
42299,9.07,19.69,75.53,28.42,15.01,12.5774795080696,11.4984332682913,8.0
42302,7.47,13.14,71.52,23.01,14.83,12.6570691509186,12.5406204830241,8.0
42304,13.17,24.07,76.94,27.3,15.97,12.5133086255563,11.3753565930167,14.0
42305,11.32,21.43,49.92,34.39,18.26,12.1130579912557,11.5449934696218,9.0
42316,12.3,17.69,54.95,33.87,15.24,12.194436693556,11.5799833195083,13.0
42323,7.63,18.23,76.69,20.95,14.2,12.9078865281326,11.8138192723912,6.0
42330,10.02,17.04,41.35,25.75,15.65,12.5614702971714,12.0468798659285,9.0
42332,9.13,18.81,91.96,16.97,13.96,12.0254228036618,12.0851336734632,6.0
43012,9.73,17.25,67.79,25.99,14.62,12.4638225748391,11.6997750693641,10.0
43020,9.26,18.65,86.24,19.19,14.09,12.3672432774224,11.6490017901221,7.0
43025,8.7,17.94,87.3,18.05,13.56,12.6895702133781,11.4120888814165,9.0
43040,16.91,24.17,60.7,40.36,15.3,11.3394065318811,10.6426801408985,18.0
43041,13.72,19.52,43.53,46.54,16.43,11.1598833027333,10.9145263664812,15.0
43046,14.44,20.62,67.42,29.85,16.37,11.2278665948403,11.1044443552267,12.0
43051,14.17,22.73,70.3,21.52,14.61,11.2023502656478,11.2211573110448,15.0
43087,7.47,23.6,72.53,22.38,13.49,11.8213157909122,11.704886239427,10.0
43089,14.5,20.63,61.35,35.71,16.33,11.241624186885,11.3002080858872,13.0
43112,12.39,29.16,72.24,27.4,17.37,9.95424002863626,10.858023731675,15.0
43137,9.56,17.41,70.81,25.22,14.6,12.3412516901312,11.5444782744263,9.0
43157,17.94,19.69,23.17,52.97,18.0,10.8742558903959,10.647628662251,20.0
43162,12.66,21.34,80.43,20.74,15.72,11.9306792311213,11.3098752656683,14.0
43177,7.13,19.0,73.16,18.93,13.35,12.4115789582234,11.6486665368351,7.0
43185,14.25,24.33,82.62,26.16,16.89,12.6988649302963,11.0830176533341,13.0
43205,9.96,16.63,77.89,18.85,14.36,12.1023271783638,11.8076246907353,7.0
43211,7.94,20.62,80.8,25.91,12.65,12.1992839220104,11.8250590769587,8.0
43216,8.45,17.86,82.07,21.52,14.87,11.4197501785652,11.1752246694329,12.0
