,REG,DEP,CODGEO,LIBGEO,AAV20,LIBAAV2,CATEAAV,LIBCATE,TAAV20,LIBTAAV,geometry,TP6020
50,32,59,59196,Ennetières-en-Weppes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((694514.0311526492 7058729.976902475, 693646.9595406923 7059958.989075087, 692337.9554026042 7060777.044493875, 692622.9715925191 7061446.013451269, 692852.9578329932 7061152.035558616, 693592.9518194146 7061247.001668666, 694987.0510605728 7062446.969951896, 696639.0472529324 7061250.973558881, 696944.0313976179 7060611.050722266, 697901.986425702 7060283.035069265, 697874.9836433626 7059633.015152173, 697256.9582982613 7059186.998657258, 695838.0107176646 7058882.013273337, 694514.0311526492 7058729.976902475))",
51,32,59,59197,Ennevelin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709716.0347370417 7046734.957694072, 709396.9809372185 7046794.9778643735, 708681.9474334101 7047585.009143113, 707655.0092571205 7047962.04193795, 707126.9593997567 7048939.0577587, 707249.9524258389 7050466.019714182, 707598.9592361166 7050627.021846236, 707812.0398931102 7050306.947742276, 710080.0191308465 7050248.967070659, 711031.0514745354 7050891.9536181055, 711268.9804709684 7049080.997049086, 710182.0198173961 7048880.9655171335, 709716.0347370417 7046734.957694072))",
52,32,59,59201,Erquinghem-le-Sec,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((695632.9871164028 7056286.01929654, 695270.0227941612 7056197.972754803, 694790.9902868321 7056772.995351492, 694540.0138634244 7057833.972022421, 695646.0345433773 7057614.99145016, 696120.9846078535 7056727.041920492, 695632.9871164028 7056286.01929654))",
53,32,59,59202,Erquinghem-Lys,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((689054.9532008162 7061716.958843446, 688341.0540683448 7062473.972111194, 687341.0043746209 7062724.042765723, 686486.9823462386 7063627.989194808, 686533.9552399472 7063781.955725811, 687048.9555137365 7065116.033320342, 688282.9617476141 7064494.039774694, 689818.9997414615 7065476.955414399, 690896.9975675113 7064961.952987991, 690141.0037694 7063733.054616729, 690525.9783461378 7062710.993544366, 689054.9532008162 7061716.958843446))",8.0
54,32,59,59208,Escobecques,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((695646.0345433773 7057614.99145016, 694540.0138634244 7057833.972022421, 694344.9731612473 7057820.016853079, 694514.0311526492 7058729.976902475, 695838.0107176646 7058882.013273337, 695840.9609457811 7058712.0498429015, 696122.0046794165 7058078.026825246, 695646.0345433773 7057614.99145016))",
55,32,59,59212,Estaires,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((682938.0239809162 7061555.050763409, 682199.957994448 7060664.037522914, 679500.0334428652 7060287.006959486, 678394.0106063127 7060659.045883357, 678116.0314005662 7060380.045140785, 677699.9694420366 7060991.03342657, 677984.9834753517 7062058.023717803, 677865.0549771588 7063217.03244099, 680046.0089552726 7063298.043381682, 681026.994309417 7063812.021595942, 681441.0161248201 7064423.012113125, 682964.0066916923 7061635.039723357, 682938.0239809162 7061555.050763409))",12.0
56,32,59,59220,Faches-Thumesnil,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((706334.999991784 7053627.053008558, 705082.0458746997 7053775.005919258, 704644.9937332362 7054238.949473744, 704417.9577208783 7055563.043789146, 703874.024508197 7055969.006672009, 704579.9808847104 7057094.99738419, 705066.9561479985 7056620.048569838, 706150.9665734548 7054615.982268573, 706334.999991784 7053627.053008558))",15.0
57,32,59,59222,Faumont,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((710431.9761692402 7037702.979746772, 710187.0123452388 7037438.047974904, 709486.0484965673 7037615.955185778, 709576.0239843052 7038338.024745176, 708843.9705972427 7038441.046205605, 708515.9539698976 7039094.016032182, 707469.0456822391 7039430.99744636, 707188.0019486033 7040102.008133847, 708368.0004612033 7040910.9862215035, 709426.0281758838 7041046.005943586, 711878.0408319487 7040227.948293407, 710893.990949915 7038698.036428444, 710933.0210876658 7037611.985526953, 710431.9761692402 7037702.979746772))",
58,32,59,59227,Fenain,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((721039.0231856416 7027053.045624167, 721061.033440138 7028953.976663664, 720584.9490043256 7030405.033119367, 720966.973352947 7031055.053036459, 720402.9578857224 7031494.036161724, 720449.0228510415 7032481.0352616, 721116.9691613682 7032547.977231603, 721854.0150762738 7032572.0317128245, 721453.9507728344 7031523.990461909, 722193.9447592559 7030234.955887586, 722242.9599526913 7028362.957167524, 722199.0515868724 7027985.01619331, 721469.0404995356 7027816.980691612, 721323.0149907944 7027465.024358743, 721039.0231856416 7027053.045624167))",18.0
59,32,59,59237,Flêtre,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((673889.0295260596 7070383.023057126, 673275.9967087997 7071394.984817612, 673153.0058393172 7071617.029100705, 673719.9715346583 7072061.001634135, 673698.9813517247 7072782.049212792, 674637.9884966024 7073254.048117674, 673318.9993028295 7074931.00694534, 673456.9677558393 7075741.007013728, 675690.001455278 7075977.006466168, 675895.02505654 7073299.99931728, 675675.0238717503 7072561.026910444, 674616.9961570696 7071482.00937861, 674575.0157912034 7070718.982490564, 673889.0295260596 7070383.023057126))",
60,32,59,59238,Flines-lès-Mortagne,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((735394.0374126206 7043120.986105084, 735030.0530188155 7043285.051947951, 734165.0237065852 7044300.983367261, 733210.0189066172 7044647.948060562, 732691.0483331478 7045523.984150974, 731977.0349009028 7045635.971372585, 732392.9847162582 7047146.028249248, 733374.9922985656 7048354.049651475, 733721.9568091164 7048537.970482641, 735962.0253361239 7048007.99313756, 736637.0064740197 7047610.991553076, 736800.0497094156 7047254.94952863, 736736.964860843 7046868.047256028, 735448.045133898 7044975.965944967, 735357.9553463865 7044594.055311926, 735458.0301895825 7043817.9792025285, 735702.9918569847 7043512.996050002, 736064.026022674 7043666.054401612, 735394.0374126206 7043120.986105084))",
61,32,59,59239,Flines-lez-Raches,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((713471.0367751896 7032487.048881911, 711762.9905618252 7033054.016128218, 711277.9432984906 7034702.948584445, 710709.9553749866 7035066.026209936, 710809.0079900196 7036606.943334771, 710431.9761692402 7037702.979746772, 710933.0210876658 7037611.985526953, 712772.003083071 7038167.945281998, 713858.0536516538 7037702.979746774, 714498.9971796421 7036724.94417668, 715256.0110493172 7036532.967995115, 715683.9882200848 7035211.02921115, 715091.0376573687 7034750.035566145, 715176.0206172644 7034384.010262573, 714113.0025313403 7032873.045206526, 713471.0367751896 7032487.048881911))",9.0
62,32,59,59247,Forest-sur-Marque,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((713954.9496671866 7059769.962802993, 713747.9959093716 7059080.003075207, 713377.9989161611 7059096.002206037, 712812.0532923839 7059549.960249995, 713166.0526305035 7060138.032068051, 713954.9496671866 7059769.962802993))",
63,32,59,59250,Fournes-en-Weppes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((691805.0273171709 7053194.991682994, 691103.0433969366 7053600.956797255, 690996.9559543343 7055305.0315855695, 691472.0181619846 7056237.004386112, 692406.0327790196 7057076.050575279, 692749.0269898912 7056425.008677444, 693733.9848003138 7055996.011062709, 694377.9906995916 7054719.003729007, 693272.9900912027 7053937.027800649, 693236.002253179 7053586.999396509, 691805.0273171709 7053194.991682994))",
64,32,59,59252,Frelinghien,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((697160.9702111174 7064827.955246652, 695168.0221076116 7067128.043402055, 694503.0260254007 7067339.988373277, 695051.9517659243 7068335.045054933, 695067.9494210152 7069844.988130248, 695555.9469124656 7070375.987456082, 696311.0306255886 7069601.047128773, 696712.002857417 7068624.031308021, 697651.0100022942 7068163.94584242, 698716.9783163342 7066330.978753657, 697834.0233490602 7064966.94462756, 697160.9702111174 7064827.955246652))",
65,32,59,59256,Fretin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((711031.0514745354 7050891.9536181055, 710080.0191308465 7050248.967070659, 707812.0398931102 7050306.947742276, 707598.9592361166 7050627.021846236, 706809.0421278701 7052516.947625851, 706750.0418787507 7052657.978736854, 707786.9651107241 7052965.005850861, 709438.9613030851 7054317.010504953, 709593.041710959 7053996.028221607, 710913.0509762958 7053487.949826295, 711612.9947534035 7052689.974767119, 711812.00575526 7051356.010973932, 711031.0514745354 7050891.9536181055))",8.0
66,32,59,59257,Fromelles,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((689222.9889640544 7055106.019802962, 688214.998670972 7057124.951684369, 688046.9607511343 7058125.000005591, 688749.9690561313 7058966.996104248, 690217.0239017729 7058954.968863636, 691472.0181619846 7056237.004386112, 690996.9559543343 7055305.0315855695, 690105.0360029392 7055583.012578793, 689222.9889640544 7055106.019802962))",
67,32,59,59258,Genech,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((717913.9573916326 7047475.971830987, 715305.0262427519 7046440.977570017, 714662.948343427 7046594.94633242, 714219.9957457322 7047916.996686331, 714302.0284775114 7049286.022452003, 715262.0258053222 7049180.957030089, 715606.9480161464 7049684.951965229, 716042.9800860462 7049110.043169867, 717950.945229657 7048026.033998475, 717913.9573916326 7047475.971830987))",
68,32,59,59262,Godewaersvelde,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((673456.9677558393 7075741.007013728, 672709.0310134601 7076605.015863525, 672950.0223811826 7077708.993824571, 673637.0308744892 7077808.953805579, 673767.9666565299 7078883.99944719, 674121.9659946505 7078957.977018232, 674222.9466096365 7079650.998225462, 675572.0009570387 7079700.013135896, 676155.9865356325 7080035.972569328, 676454.958080912 7079836.054838721, 676845.9452570552 7077034.0134782605, 676277.9573335514 7076216.977808822, 675690.001455278 7075977.006466168, 673456.9677558393 7075741.007013728))",12.0
69,32,59,59266,Gondecourt,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((698322.0208405106 7047533.044323204, 697388.0062234758 7047846.991005516, 697503.0564935994 7048922.944826518, 698103.0397272843 7049379.966581305, 698050.0542341702 7049754.049466659, 697640.0048750463 7050794.943546581, 696828.9832840932 7051583.046896591, 697643.9751747255 7052507.984096071, 698703.02296097 7051657.022236239, 700417.9918587289 7050139.023810533, 700555.9603117388 7049382.010542785, 698582.9823196027 7048602.984523916, 698322.0208405106 7047533.044323204))",5.0
70,32,59,59268,La Gorgue,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((682381.0433412602 7056677.007260712, 682072.9946686857 7056495.014358278, 680579.0491838792 7057457.961208326, 680055.9940109574 7059189.040387341, 678604.028892017 7059169.9797770865, 677462.0404456034 7059972.038296443, 678116.0314005662 7060380.045140785, 678394.0106063127 7060659.045883357, 679500.0334428652 7060287.006959486, 682199.957994448 7060664.037522914, 682938.0239809162 7061555.050763409, 685290.9861785473 7059651.961961088, 684731.9610825654 7059161.016247298, 683311.9934304064 7059622.009892308, 683002.0167578782 7059410.970869083, 682299.010609481 7057407.01613776, 682381.0433412602 7056677.007260712))",12.0
71,32,59,59275,Gruson,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((716459.9499729655 7054349.006535212, 715460.0145790151 7054013.047101776, 714924.0241222929 7054492.98978709, 714039.0246986927 7055175.005734436, 713686.9555171253 7055045.99963265, 713627.9552680049 7055150.951253223, 714357.964198742 7056095.97104371, 715725.9685859496 7055633.049469962, 716104.0204782927 7055037.036102878, 716625.0355080881 7055359.946314958, 716914.021997682 7055211.993404265, 716459.9499729655 7054349.006535212))",
72,32,59,59278,Hallennes-lez-Haubourdin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((695490.02613555 7055871.998831886, 695632.9871164028 7056286.01929654, 696120.9846078535 7056727.041920492, 695646.0345433773 7057614.99145016, 696122.0046794165 7058078.026825246, 695840.9609457811 7058712.0498429015, 697383.0136956336 7058132.0356066385, 698162.9479047942 7057596.0424098475, 697814.9611660801 7057069.0149742365, 697909.0212532709 7056442.0275576245, 695490.02613555 7055871.998831886))",7.0
73,32,59,59279,Halluin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709959.9763328796 7073500.033080626, 708858.9481807689 7074520.958370896, 707748.0471161479 7073592.957460583, 707072.9538350777 7073901.004323936, 706374.030129534 7075319.045000035, 707256.9872534068 7076049.962056469, 707926.9758634605 7077399.016801096, 708885.9509631079 7076814.010925269, 710392.9460314885 7077053.982267917, 711421.0185791154 7075089.9651159, 711175.0346835499 7074384.010720072, 709959.9763328796 7073500.033080626))",16.0
74,32,59,59281,Hantay,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((690203.9743181989 7048064.949597033, 689607.0556124032 7049106.979459047, 691233.9770223773 7049754.9576460505, 691656.9616653023 7048754.001145437, 690203.9743181989 7048064.949597033))",
75,32,59,59286,Haubourdin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((699248.9984733775 7053880.979520568, 698456.0189938414 7054077.947341695, 698663.9928232195 7055595.947998801, 697909.0212532709 7056442.0275576245, 697814.9611660801 7057069.0149742365, 698162.9479047942 7057596.0424098475, 698355.038378855 7057901.027793765, 699744.030792397 7057897.964082942, 700791.053379829 7056090.979404144, 700432.9694422565 7056181.973623962, 699113.9802484832 7055526.053887918, 699016.9699331765 7055168.992114138, 699439.0466477119 7054571.050818301, 699248.9984733775 7053880.979520568))",15.0
76,32,59,59299,Hem,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714615.9754497176 7059759.977292474, 713954.9496671866 7059769.962802993, 713166.0526305035 7060138.032068051, 712708.0103061079 7061884.994345142, 712003.9819295467 7061775.959264411, 711477.9765285089 7062226.967398883, 712274.0205359346 7063754.043155723, 713874.0513067434 7063572.960664074, 714120.9431306985 7063825.9789966885, 714597.0275665114 7063260.03373111, 714825.9937354219 7062983.982898028, 715177.0428454262 7062626.010713454, 715472.9498628158 7062731.984314762, 715648.0204536231 7062044.976727845, 714731.0257198416 7060856.013704488, 714615.9754497176 7059759.977292474))",16.0
77,32,59,59303,Herlies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((689285.9595128538 7051979.026500331, 688608.0281468419 7052352.995584333, 687650.9810471482 7054012.027352432, 688564.0054812494 7054350.028515954, 689222.9889640544 7055106.019802962, 690105.0360029392 7055583.012578793, 690996.9559543343 7055305.0315855695, 691103.0433969366 7053600.956797255, 689285.9595128538 7051979.026500331))",
78,32,59,59304,Herrin,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((697503.0564935994 7048922.944826518, 696480.9965453793 7051180.031691799, 696828.9832840932 7051583.046896591, 697640.0048750463 7050794.943546581, 698050.0542341702 7049754.049466659, 698103.0397272843 7049379.966581305, 697503.0564935994 7048922.944826518))",
79,32,59,59316,Houplin-Ancoisne,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((701517.9999392761 7052227.961372767, 700918.016705591 7050914.986118579, 698960.0141403823 7051923.997969591, 698703.02296097 7051657.022236239, 697643.9751747255 7052507.984096071, 697701.0474238924 7052565.962536287, 698393.9542168321 7053373.012695205, 698456.0189938414 7054077.947341695, 699248.9984733775 7053880.979520568, 700656.0329983358 7053330.0114050815, 700660.0054546143 7052951.050681518, 701517.9999392761 7052227.961372767))",7.0
80,32,59,59317,Houplines,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((694735.0545656014 7062944.95126672, 693991.9960512904 7064124.948528897, 692728.9447353479 7064865.964897209, 692534.0161763445 7065777.966676697, 692952.0082914268 7066281.055663833, 693624.9471295964 7066399.962453745, 693781.9777655862 7067417.02965515, 694503.0260254007 7067339.988373277, 695168.0221076116 7067128.043402055, 697160.9702111174 7064827.955246652, 696618.9649983892 7064150.024990866, 696217.9927665603 7063560.025244069, 695197.9751180669 7063495.011202811, 694735.0545656014 7062944.95126672))",13.0
81,32,59,59320,Illies,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((687332.0415470981 7049652.955934966, 686737.0508412562 7050248.967070663, 686875.0192942658 7052104.9688912835, 686393.9444872106 7053541.956376295, 687650.9810471482 7054012.027352432, 688608.0281468419 7052352.995584333, 689285.9595128538 7051979.026500331, 689705.9939276631 7051294.968822886, 688786.9568941547 7050386.028522832, 687332.0415470981 7049652.955934966))",
82,32,59,59328,Lambersart,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((703246.0162640099 7061238.946318267, 702028.0076852235 7059909.974164648, 700194.0182176604 7061715.030914714, 700532.0199006902 7061839.9513249295, 700757.0136133217 7062515.953651978, 701237.9762772035 7062951.9846363645, 701470.0048174041 7063888.949076467, 703246.0162640099 7061238.946318267))",10.0
83,32,59,59330,Landas,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((723599.0512842609 7039691.957328003, 722638.0317282877 7039585.985958107, 722075.0384892258 7039931.020491269, 720582.0009328079 7041119.981283235, 719183.0213069821 7040792.987610982, 718519.0452963343 7041632.033800162, 718524.9457525668 7042728.978391558, 718215.9913082022 7042936.04552456, 719565.9535839938 7043645.971810609, 721369.9878845015 7043362.99917782, 723586.0017006864 7040921.991481364, 723688.0045438356 7039886.9972204035, 723599.0512842609 7039691.957328003))",
84,32,59,59332,Lannoy,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714825.9937354219 7062983.982898028, 714597.0275665114 7063260.03373111, 714957.0416606367 7063506.016462679, 715216.9809115662 7063342.972600541, 714825.9937354219 7062983.982898028))",
85,32,59,59335,Lecelles,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((727075.9598168889 7039725.997319758, 726174.962738198 7041654.952499286, 725546.0465656214 7041702.947660381, 725246.0549487792 7042240.980355864, 726284.0004089164 7043145.948765694, 726984.0563291976 7043284.029967213, 727118.0544825286 7043614.997761088, 726812.0481096806 7043800.05214296, 727723.0302440556 7044448.030329962, 728818.0457967601 7044678.016162093, 729222.9883282689 7044091.988305518, 728780.0357305735 7043489.0553701315, 728935.0240668375 7043147.990495779, 730026.9750916526 7042913.010792689, 730727.0310119345 7043178.964545292, 730659.9758636822 7042549.027219202, 730943.9698254339 7042407.99610821, 730980.0497350686 7040613.036438623, 729955.0417153316 7040086.009003012, 727692.9629338275 7040142.967693892, 727075.9598168889 7039725.997319758))",
86,32,59,59339,Leers,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((717146.958466272 7063337.980960987, 716654.9885185427 7063811.001846599, 715172.0503175833 7065449.042844298, 715259.9835055947 7065862.041328214, 717956.9578290617 7066066.044750398, 718540.0354792664 7064376.947112167, 717270.9715639179 7063680.973764067, 717146.958466272 7063337.980960987))",7.0
87,32,59,59343,Lesquin,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((706750.0418787507 7052657.978736854, 706334.999991784 7053627.053008558, 706150.9665734548 7054615.982268573, 706284.0567983956 7054969.980331526, 707011.0033578424 7055063.018512826, 708150.0415761396 7056962.021623585, 709466.9863135866 7055860.993572014, 709781.9555139567 7056024.037434147, 709438.9613030851 7054317.010504953, 707786.9651107241 7052965.005850861, 706750.0418787507 7052657.978736854))",8.0
88,32,59,59346,Lezennes,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((709781.9555139567 7056024.037434147, 709466.9863135866 7055860.993572014, 708150.0415761396 7056962.021623585, 707201.0515321769 7057219.011846415, 706868.04237699 7057796.984352595, 708545.0012085624 7057945.957012636, 709781.9555139567 7056024.037434147))",
89,32,59,59350,Lille,004,Lille (partie française),11,Commune-centre,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((703874.024508197 7055969.006672009, 703478.0448042105 7055971.958812885, 703006.0449678508 7056540.9655578835, 702634.0056749138 7056470.053929065, 702042.9852687507 7056938.989123109, 701504.950355702 7058348.97221742, 700930.0419044027 7058732.018632557, 699579.9653288376 7059067.978066002, 698699.96058968 7059689.971611643, 697996.9544412821 7059630.973422084, 697874.9836433626 7059633.015152173, 697901.986425702 7060283.035069265, 698184.9581592903 7060927.949545439, 697824.9462217648 7062277.004290063, 697926.0411365243 7062355.973500666, 698844.9638702589 7062703.960174717, 700194.0182176604 7061715.030914714, 702028.0076852235 7059909.974164648, 703246.0162640099 7061238.946318267, 704222.0090903118 7061571.047662836, 705341.9872822284 7060765.019484668, 705918.0301048643 7061629.026103058, 706058.9487859904 7061947.966656319, 706628.97900922 7061610.985242136, 707308.0447465692 7061710.945223148, 706680.0365023816 7060396.95021961, 707559.0211699767 7059746.022123124, 708278.024973465 7059950.025545303, 708589.0238741552 7059796.9671937, 708852.0254963747 7058106.050965285, 708545.0012085624 7057945.957012636, 706868.04237699 7057796.984352595, 705747.0441135098 7057565.976539721, 705066.9561479985 7056620.048569838, 704579.9808847104 7057094.99738419, 703874.024508197 7055969.006672009))",25.0
90,32,59,59352,Linselles,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((704657.0210886478 7069188.954592856, 704057.9436267525 7069782.018050468, 703432.999910455 7069616.02427886, 702476.9750389233 7070571.027348477, 702752.0040165535 7071176.004245354, 703375.0218894983 7071434.014217527, 704066.0006824846 7071757.946410357, 704486.0350972933 7072421.015548799, 706144.0438890593 7073164.981826589, 707356.9456402303 7071720.958740525, 707757.0121002691 7070652.946468564, 707211.0344312618 7069661.975478471, 706722.0168682479 7070196.946694525, 706005.055364486 7070243.011695477, 705340.9650540649 7069381.044575763, 704657.0210886478 7069188.954592856))",7.0
91,32,59,59356,Lompret,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((700194.0182176604 7061715.030914714, 698844.9638702589 7062703.960174717, 698533.9671261677 7063787.969346123, 699593.0149124122 7064042.009659468, 700757.0136133217 7062515.953651978, 700532.0199006902 7061839.9513249295, 700194.0182176604 7061715.030914714))",
92,32,59,59360,Loos,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((703478.0448042105 7055971.958812885, 702599.9659084061 7054950.011541877, 701982.9627914677 7055017.97549262, 700791.053379829 7056090.979404144, 699744.030792397 7057897.964082942, 699888.0140014119 7058492.955469291, 700930.0419044027 7058732.018632557, 701504.950355702 7058348.97221742, 702042.9852687507 7056938.989123109, 702634.0056749138 7056470.053929065, 703006.0449678508 7056540.9655578835, 703478.0448042105 7055971.958812885))",22.0
93,32,59,59364,Louvil,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((713563.0545626536 7050022.953128744, 712420.9518164666 7051169.026431934, 712640.047229466 7051658.952396373, 713702.9531722162 7051889.052029855, 714278.9959948516 7051463.004324587, 714285.0085942576 7050736.965106357, 713563.0545626536 7050022.953128744))",
94,32,59,59367,Lys-lez-Lannoy,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((715472.9498628158 7062731.984314762, 715177.0428454262 7062626.010713454, 714825.9937354219 7062983.982898028, 715216.9809115662 7063342.972600541, 714957.0416606367 7063506.016462679, 714597.0275665114 7063260.03373111, 714120.9431306985 7063825.9789966885, 715013.9974534303 7064817.971967517, 715172.0503175833 7065449.042844298, 716654.9885185427 7063811.001846599, 715472.9498628158 7062731.984314762))",14.0
95,32,59,59368,La Madeleine,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((705918.0301048643 7061629.026103058, 705341.9872822284 7060765.019484668, 704222.0090903118 7061571.047662836, 704036.0476720296 7061909.048826361, 704368.0345990537 7063018.020658372, 704885.9851009593 7063292.02976138, 705918.0301048643 7061629.026103058))",13.0
96,32,59,59371,Le Maisnil,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((691472.0181619846 7056237.004386112, 690217.0239017729 7058954.968863636, 690766.9697138604 7059354.012178207, 691161.0214178934 7059619.965930818, 691711.9894581437 7058143.040866514, 692294.9549651744 7057638.02395063, 692406.0327790196 7057076.050575279, 691472.0181619846 7056237.004386112))",
97,32,59,59375,Marchiennes,004,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((714255.0555838037 7032255.021319694, 713471.0367751896 7032487.048881911, 714113.0025313403 7032873.045206526, 715176.0206172644 7034384.010262573, 715091.0376573687 7034750.035566145, 715683.9882200848 7035211.02921115, 716786.9443721477 7035398.013753153, 718390.947599236 7036253.965021153, 717903.9723359485 7037166.988781383, 718290.9892124129 7037804.981457867, 721163.036283287 7037774.007408347, 721823.0398376554 7037481.0492650345, 721639.0064193263 7035979.049970152, 721948.9830918537 7035285.0067822, 721325.9652189099 7033869.007836177, 720754.0069957267 7033613.039594094, 720852.0373825966 7033314.976009864, 720080.9538577839 7033329.047211958, 719601.013422065 7033934.021877447, 718520.9754528877 7033551.997443045, 717982.0326114494 7033007.951127262, 716803.0563270121 7033866.966106089, 716423.9822065061 7033828.956455522, 715012.9773818679 7033280.030070137, 715058.022275624 7032539.015933214, 714255.0555838037 7032255.021319694))",9.0
98,32,59,59378,Marcq-en-Baroeul,004,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((708454.0034926612 7061292.04692027, 707308.0447465692 7061710.945223148, 706628.97900922 7061610.985242136, 706058.9487859904 7061947.966656319, 705918.0301048643 7061629.026103058, 704885.9851009593 7063292.02976138, 705978.0504255474 7065069.968319385, 706531.9686939134 7066044.034230657, 707491.9660217237 7066542.015545483, 707571.0485253878 7067261.021394065, 708224.0172521874 7068175.97308302, 708533.9939247147 7067965.047861151, 708746.9602819353 7066941.96703945, 709314.9482054386 7066125.953350743, 708060.9740167911 7065460.048104172, 708340.9976788638 7064400.999361991, 708027.048550057 7063314.040281111, 708408.9607555056 7061867.9754649745, 708454.0034926612 7061292.04692027))",10.0
