REG,DEP,CODGEO,LIBGEO,AAV20,LIBAAV2,CATEAAV,LIBCATE,TAAV20,LIBTAAV,geometry,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
32,59,59360,Loos,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.04904511000354 50.60080250431276, 3.03665632869864 50.59163504805833, 3.0279576820259497 50.59224727777844, 3.0111551551528093 50.60187987030396, 2.9963892474867597 50.61809725033887, 2.998420135320419 50.62343700684702, 3.013121310890461 50.62558176943119, 3.0212308388813587 50.62214303610194, 3.0288138187080498 50.609487606849534, 3.03714632922627 50.605276878641334, 3.0423935866286396 50.60591160318442, 3.04904511000354 50.60080250431276))",18.4,20.6,42.35,54.1,19.7,10.9849928601379,11.0096796213559,22.0
32,59,59364,Louvil,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1910539901737085 50.547272292754315, 3.1750017607991405 50.55758241732055, 3.1781042074536288 50.56197521234373, 3.1930889227124903 50.564017973588506, 3.20119063698667 50.560181210463824, 3.201249281458919 50.55366469136107, 3.1910539901737085 50.547272292754315))",,,,,,,,
32,59,59367,Lys-lez-Lannoy,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.218452598332461 50.66128663479029, 3.21427083876421 50.66034291707769, 3.2093281174702297 50.66356375942346, 3.2148622280880996 50.66677584314975, 3.2111980873661894 50.668245257032545, 3.2061055335640205 50.66604639598333, 3.1994035765411795 50.67113603132022, 3.212052066018769 50.68001697964166, 3.214308524799169 50.685676116103394, 3.2351863180044402 50.67093905286501, 3.218452598332461 50.66128663479029))",14.1,20.4,69.03,32.5,16.4,11.1518475200077,11.3014180842153,14.0
32,59,59368,La Madeleine,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.08353655759541 50.651552704630944, 3.0753937268161096 50.643804244061286, 3.0595955932106595 50.65104619879362, 3.0569741059674795 50.65408065822632, 3.0616727618370296 50.664030254239364, 3.0689891386453487 50.66648532401373, 3.08353655759541 50.651552704630944))",12.9,14.2,30.62,48.6,13.6,11.0994760056078,11.669268130464,13.0
32,59,59371,Le Maisnil,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.87973837044852 50.60313261628297, 2.86197347210385 50.62750656540809, 2.869723271013449 50.63109609007668, 2.8752773471656505 50.633488542289975, 2.8830826426848803 50.62024166829392, 2.8913162189451795 50.61571688451456, 2.89289378122186 50.610674799297115, 2.87973837044852 50.60313261628297))",,,,,,,,
32,59,59375,Marchiennes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2001672569262296 50.387764874046724, 3.1891660362297594 50.38986522945461, 3.1981943607055503 50.39331632223718, 3.21317995174302 50.40685577805127, 3.2119999927500986 50.410143693931985, 3.2203478345702803 50.41426750569225, 3.2358512678991493 50.41591747439634, 3.25842621060846 50.42355627451687, 3.2516242539859697 50.431766505495744, 3.257092584122879 50.43748244713422, 3.2974592086394496 50.43711386813911, 3.3067198691851196 50.434461384848234, 3.3040520430305387 50.420984526106395, 3.3083694308823195 50.41474331550234, 3.2995410398181293 50.40205326436033, 3.2914942094711885 50.39977460022515, 3.292855527120439 50.39709555504835, 3.28202687798029 50.397247074425955, 3.27531603629088 50.402693275533935, 3.2601282477911306 50.39929663184635, 3.2525343770232698 50.39442828425377, 3.2360133405226397 50.40217262887003, 3.2306873902486886 50.40184146459592, 3.21084825937355 50.39694902692616, 3.21145301583087 50.3902956160314, 3.2001672569262296 50.387764874046724))",11.0,17.4,88.62,22.3,14.8,12.3328073663939,11.4203942306303,9.0
32,59,59378,Marcq-en-Baroeul,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.119326114151159 50.64849940475186, 3.1031589415260306 50.65227310194334, 3.0935717187088096 50.65138365039002, 3.0855305845917185 50.65441352557262, 3.08353655759541 50.651552704630944, 3.0689891386453487 50.66648532401373, 3.0844357175394097 50.68243052899464, 3.09227549052069 50.69116580114018, 3.105846547814619 50.69562361192235, 3.106977586727689 50.7020745760273, 3.1162229359806295 50.71027642304694, 3.120599009404699 50.70837956765948, 3.1235859322785298 50.69919617942203, 3.131591813744149 50.691865500755775, 3.1138634435796706 50.68590747481311, 3.1177965315551095 50.676400280800074, 3.1133407274231786 50.66665029927517, 3.118702568574569 50.653668412447736, 3.119326114151159 50.64849940475186))",10.4,11.9,56.15,34.3,15.1,11.4358667539632,12.2058370663054,10.0
32,59,59386,Marquette-lez-Lille,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0616727618370296 50.664030254239364, 3.0568070869451494 50.66927316795913, 3.039589289145639 50.66369816049816, 3.0234131604410086 50.6715901017756, 3.0442003478286197 50.67348742920261, 3.0739061775750702 50.687390569126, 3.0844357175394097 50.68243052899464, 3.0689891386453487 50.66648532401373, 3.0616727618370296 50.664030254239364))",10.5,20.0,76.79,29.2,15.8,11.7949825124687,11.7242945477949,10.0
32,59,59388,Marquillies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8825034625803303 50.53597440467438, 2.876524458568279 50.54495267676934, 2.853625104700959 50.539111824912055, 2.8437484671821602 50.54457453013543, 2.8420387747888696 50.55057763867939, 2.8549619528478294 50.558751466999134, 2.8630159585452595 50.5657342144863, 2.8814680870623195 50.56307907398572, 2.881617411672639 50.55397826594098, 2.8909907570972893 50.55179741141656, 2.89431399657404 50.54563410784782, 2.886964187370709 50.53765684319249, 2.8825034625803303 50.53597440467438))",,,,,,,,
32,59,59398,Mérignies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1326062480811587 50.49836873498162, 3.11328564488255 50.49248098589386, 3.0988158186380086 50.49706313227343, 3.0901969199027004 50.50948329659264, 3.10504678333592 50.5158173290191, 3.109119414914381 50.5178516376676, 3.1235281388967895 50.51495600609712, 3.1322931551137794 50.51837593217089, 3.13678340538612 50.5178323257841, 3.1557951415303194 50.5153779130919, 3.1552687681032103 50.50888006381745, 3.14211843783776 50.503115286728104, 3.1326062480811587 50.49836873498162))",,,,,,,,
32,59,59399,Merris,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.676799742231399 50.69881104361394, 2.6331175423918096 50.70792330624898, 2.63260913903189 50.72719677807435, 2.65814061304493 50.73347892710939, 2.67463396013348 50.732168076542415, 2.68422859447216 50.72400016581037, 2.6770530105086587 50.71449700939991, 2.6724710126861497 50.70843739219516, 2.676799742231399 50.69881104361394))",,,,,,,,
32,59,59401,Méteren,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.6770530105086587 50.71449700939991, 2.68422859447216 50.72400016581037, 2.67463396013348 50.732168076542415, 2.65814061304493 50.73347892710939, 2.63260913903189 50.72719677807435, 2.63085280383863 50.72958717844542, 2.6405292645417187 50.732630096948995, 2.6410737580617094 50.73947830121657, 2.6559680408443103 50.749202254423494, 2.6590343836879105 50.755841312252755, 2.6559693766368295 50.779852459057, 2.66427547965116 50.78202823697717, 2.6780290970999494 50.77824291325351, 2.682971194221109 50.76202407218353, 2.6973917301395005 50.7657208344394, 2.7069857740980487 50.75098309685976, 2.70219988115754 50.7494466756244, 2.70611144565595 50.73616706013438, 2.69544658320104 50.72051974260068, 2.687602818202799 50.715825124336924, 2.6770530105086587 50.71449700939991))",10.2,19.5,95.47,22.9,13.0,12.9550580698264,11.6470845393869,10.0
32,59,59408,Moncheaux,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0817854396173 50.44372788009205, 3.0678176527776393 50.446851954301636, 3.0665251090630603 50.45853077347136, 3.0817145732467304 50.460048376396564, 3.0898569800144697 50.46844419492651, 3.117683464735129 50.46557522870992, 3.10107399960598 50.458328116350366, 3.105013339702859 50.45230144526091, 3.09151191649714 50.45005924500294, 3.0817854396173 50.44372788009205))",,,,,,,,
32,59,59410,Mons-en-Baroeul,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1168142031531607 50.63645827616613, 3.1066642047739403 50.63463663247545, 3.0942719635842786 50.640488234304414, 3.1031589415260306 50.65227310194334, 3.119326114151159 50.64849940475186, 3.1232607249071296 50.64710365962995, 3.1168142031531607 50.63645827616613))",19.7,21.1,44.07,49.9,19.4,10.9052642118113,11.1299275691761,24.0
32,59,59411,Mons-en-Pévèle,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.117683464735129 50.46557522870992, 3.0898569800144697 50.46844419492651, 3.079547104987869 50.46761610298221, 3.0763995866727996 50.4703028027794, 3.078593985469539 50.47960919267935, 3.0712082934484104 50.48829394217789, 3.077803182468119 50.49566858828143, 3.09013598326364 50.49864018129911, 3.0988158186380086 50.49706313227343, 3.11328564488255 50.49248098589386, 3.1326062480811587 50.49836873498162, 3.133004058556761 50.48878173458298, 3.1259081107881985 50.47603398974946, 3.1325662104072993 50.46677217486931, 3.117683464735129 50.46557522870992))",,,,,,,,
32,59,59419,Mouchin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2940830418888494 50.50657299540616, 3.2779371337382397 50.50618765890277, 3.2551489628850194 50.5144767538046, 3.252227379357219 50.524302205893555, 3.2527729547391897 50.529238294313735, 3.26037531351751 50.52872862958483, 3.286517915577799 50.52757613058253, 3.3209499948959698 50.517258778311415, 3.32885776409423 50.50812723774846, 3.2940830418888494 50.50657299540616))",,,,,,,,
32,59,59421,Mouvaux,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.131591813744149 50.691865500755775, 3.1235859322785298 50.69919617942203, 3.120599009404699 50.70837956765948, 3.1334210518424594 50.715499378596014, 3.14352500687655 50.71477954312684, 3.1516516363123293 50.7056353389659, 3.142912372686789 50.69337920922737, 3.131591813744149 50.691865500755775))",11.3,14.5,72.33,27.3,14.2,11.6492791482581,12.7551487812286,8.0
32,59,59423,Neuf-Berquin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.6892224440424193 50.655041844159214, 2.67460243865911 50.6587015168589, 2.6579676590797696 50.65092962310884, 2.639599156440779 50.66722903224224, 2.6518196366031295 50.67442477731079, 2.6674581284847587 50.67807503089877, 2.6804241970497085 50.67342441503568, 2.6874647190019005 50.665438361803346, 2.6892224440424193 50.655041844159214))",,,,,,,,
32,59,59426,Neuville-en-Ferrain,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1388199821936498 50.740815436503745, 3.1431770695081793 50.746238822605214, 3.140889948069839 50.75802337764414, 3.158102683999731 50.7659342517093, 3.1616032576764095 50.77226390948166, 3.1842989819378498 50.7490475206328, 3.1601028117083905 50.74133759636595, 3.1388199821936498 50.740815436503745))",8.8,16.7,88.03,17.7,14.4,11.665731416954,11.7287762609598,6.0
32,59,59427,La Neuville,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.045599188633809 50.486609293344706, 3.03757224823675 50.49654895158053, 3.0448319205267693 50.51056719304984, 3.05015334206797 50.510502001412256, 3.0587299896810998 50.5025280764617, 3.06888844192958 50.50091575206571, 3.07078526402674 50.4883033583028, 3.045599188633809 50.486609293344706))",,,,,,,,
32,59,59431,Nieppe,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8098457844081404 50.67075547441241, 2.8007199122741295 50.67876437675675, 2.811197584906719 50.69812768067564, 2.795445116226439 50.71167032660695, 2.8132756195447097 50.716947760284995, 2.8485674068522386 50.72176046670788, 2.870173186749278 50.70291415341621, 2.856190235322569 50.6860281533442, 2.8345223808092896 50.67718085382756, 2.8170744427764793 50.68273796437443, 2.8098457844081404 50.67075547441241))",11.9,21.9,79.76,32.5,17.0,11.9247268304635,11.5920398306935,12.0
32,59,59435,Nomain,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2562725104637202 50.48354348064911, 3.2315753419620505 50.485252231178, 3.2004372948398485 50.4878741005669, 3.191478713017719 50.49634341436435, 3.2019983703674697 50.501766154777094, 3.2014893140089193 50.504639969751885, 3.20220449346687 50.514520541081524, 3.206421182554909 50.5164791198005, 3.21545423047561 50.515081734894615, 3.252227379357219 50.524302205893555, 3.2551489628850194 50.5144767538046, 3.2779371337382397 50.50618765890277, 3.2940830418888494 50.50657299540616, 3.2752991894718595 50.489875086019254, 3.2562725104637202 50.48354348064911))",,,,,,,,
32,59,59437,Noyelles-lès-Seclin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.039883989725289 50.572903272145844, 3.0284624517579086 50.56266607882331, 3.0213915405287803 50.567208265568176, 3.00930194758853 50.57369956101224, 3.0092465862428703 50.577100751097404, 2.9894138200345988 50.58204557230008, 3.01012001419071 50.57836643781841, 3.012404502766849 50.581461905832505, 3.039883989725289 50.572903272145844))",,,,,,,,
32,59,59449,Orchies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.2448011942672705 50.45054134891452, 3.22737519023643 50.45228978967041, 3.2133295704310894 50.462224774555054, 3.2102073706040395 50.47224790027768, 3.2315753419620505 50.485252231178, 3.2562725104637202 50.48354348064911, 3.2606094044214786 50.481675730438525, 3.260475492025869 50.4718294430873, 3.2697741075497695 50.46427784111244, 3.2631512601857486 50.45920269542445, 3.24861319902051 50.45658467522019, 3.2448011942672705 50.45054134891452))",13.0,20.3,67.35,42.1,15.9,11.6463564047462,11.2870332792912,12.0
32,59,59452,Ostricourt,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0163335974323586 50.44209366412246, 3.0166606592349994 50.45206684390842, 3.008267122869991 50.45585549471309, 3.0164410438364198 50.46834131291523, 3.03676461766189 50.46847136393732, 3.0445461677728787 50.47281361449689, 3.0588163927077394 50.456182983084986, 3.0461711072113893 50.45052447375051, 3.04161030753731 50.44451181501505, 3.0384456634478005 50.442196731642376, 3.02984420752749 50.44484724249016, 3.0163335974323586 50.44209366412246))",20.0,28.9,94.31,40.4,18.6,11.5381579515868,11.0754281258271,21.0
32,59,59457,Pérenchies,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.97072100768114 50.65810096340437, 2.9522531258445697 50.67419476590198, 2.95990244406394 50.68028100544324, 2.9694076713919006 50.681530949416555, 2.9792980664756192 50.67095321728111, 2.9836928302749204 50.66122614935286, 2.97072100768114 50.65810096340437))",11.3,23.5,77.12,28.4,13.7,11.5219387860541,11.4690303901829,9.0
32,59,59458,Péronne-en-Mélantois,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1750017607991405 50.55758241732055, 3.16642775278315 50.55927246384915, 3.1636627093051293 50.57124872000615, 3.18032058013448 50.56703415722639, 3.1781042074536288 50.56197521234373, 3.1750017607991405 50.55758241732055))",,,,,,,,
32,59,59462,Phalempin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0108478417668296 50.49027039980175, 3.0083434311069888 50.49276678669346, 3.0134963845911003 50.50230703132871, 3.0098944303241097 50.504811673103575, 3.00991082456894 50.515009065685334, 3.000380214458239 50.52309659694168, 2.99874743762642 50.528508344488515, 3.0075472685521305 50.52792457768833, 3.0144055897811 50.5323223829382, 3.03930717920434 50.51824278874858, 3.0448319205267693 50.51056719304984, 3.03757224823675 50.49654895158053, 3.0260503332112694 50.5016685043912, 3.0108478417668296 50.49027039980175))",10.4,15.1,81.72,22.0,15.5,11.526830408228,12.2189084417287,5.0
32,59,59466,Pont-à-Marcq,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1322931551137794 50.51837593217089, 3.1235281388967895 50.51495600609712, 3.109119414914381 50.5178516376676, 3.10504678333592 50.5158173290191, 3.1010165818701485 50.52122432472358, 3.1077916850725185 50.52887491672973, 3.12224396186994 50.525477374913436, 3.1322931551137794 50.51837593217089))",,,,,,,,
32,59,59469,Pradelles,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.603956234841419 50.7179194080891, 2.59396412619785 50.7194225062419, 2.5927140749528492 50.742802089834846, 2.59631528248664 50.745308121008236, 2.6120616846361804 50.74440731242843, 2.6203634566058103 50.74062836546657, 2.62211763875835 50.73864131222517, 2.6076832294932695 50.73472892474709, 2.603956234841419 50.7179194080891))",,,,,,,,
32,59,59470,Prémesques,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.9525613226844096 50.64817907331045, 2.92922885241207 50.6589008509338, 2.92566463330859 50.66336760754476, 2.93219390125385 50.66830749491173, 2.946596244789489 50.66889794341403, 2.9522531258445697 50.67419476590198, 2.97072100768114 50.65810096340437, 2.969294239830089 50.65739195321401, 2.9525613226844096 50.64817907331045))",,,,,,,,
32,59,59477,Provin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.91014291396387 50.49983397826822, 2.90483164715593 50.50345662640178, 2.90199641917405 50.50632638454568, 2.905799732326799 50.512639452566724, 2.8956397292475202 50.531372890158096, 2.916456141196029 50.52023219339399, 2.9268652613093193 50.50780704062396, 2.91014291396387 50.49983397826822))",11.5,18.9,89.53,26.5,14.2,11.5868396900267,11.4542402702515,12.0
32,59,59482,Quesnoy-sur-Deûle,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.98187413464514 50.69377362041487, 2.966803801699771 50.71021837837616, 2.9663869199333885 50.719784415489684, 2.9858097660052194 50.71482590719232, 3.007691454853239 50.72922848921151, 3.0115079975652685 50.73138145153472, 3.0186751403867493 50.72679510953783, 3.0350199841356384 50.7318168638645, 3.0485281601055 50.72324307248357, 3.045562140034039 50.71037634771125, 3.0179872050581897 50.70049537732433, 3.014794532549699 50.7031785591257, 2.997287751117331 50.69572260413905, 2.98187413464514 50.69377362041487))",9.7,21.1,89.44,24.1,15.0,11.5600529515934,11.8270151325587,9.0
32,59,59487,Radinghem-en-Weppes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8913162189451795 50.61571688451456, 2.8830826426848803 50.62024166829392, 2.8752773471656505 50.633488542289975, 2.891862124953649 50.643887961599404, 2.9103497787773898 50.636561301822034, 2.9226023539464 50.6255400109153, 2.9202302054064093 50.617372132155964, 2.8913162189451795 50.61571688451456))",,,,,,,,
32,59,59489,Raimbeaucourt,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1283668295406786 50.424999349832085, 3.1014742341631 50.42651447352298, 3.081370663308241 50.42194182989441, 3.073451818011219 50.425187785453396, 3.0685193825544896 50.42564795031998, 3.0747217426932694 50.438642816999476, 3.0817854396173 50.44372788009205, 3.09151191649714 50.45005924500294, 3.105013339702859 50.45230144526091, 3.1197254631079496 50.44926311316332, 3.1243225749613095 50.443397056620974, 3.134610799841579 50.44246148628788, 3.1333288722427692 50.435981000113394, 3.135011897238709 50.429641883600546, 3.1283668295406786 50.424999349832085))",13.0,21.0,96.46,19.6,16.0,12.4224951271246,11.4095148644111,10.0
32,59,59501,Rieulay,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.24691505815698 50.368180994861326, 3.239953073484358 50.36835566691472, 3.2393563143053186 50.37853790219868, 3.2493461638686396 50.38608637102373, 3.2525343770232698 50.39442828425377, 3.2601282477911306 50.39929663184635, 3.27531603629088 50.402693275533935, 3.28202687798029 50.397247074425955, 3.292855527120439 50.39709555504835, 3.2965358618220195 50.39020109998621, 3.2871528653008895 50.389622301249496, 3.286455729775399 50.38076310774866, 3.271100551486319 50.38396665549692, 3.262224558011189 50.37552015381629, 3.2516327525186504 50.3743392095887, 3.24691505815698 50.368180994861326))",,,,,,,,
32,59,59507,Ronchin,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0867158799233794 50.58861229183064, 3.07145915737588 50.606608009575844, 3.081064110270909 50.61509140775207, 3.0968801744993097 50.61715325048747, 3.1015670889131095 50.6119624726285, 3.11494680586549 50.6096444214304, 3.09884849360126 50.59261529654503, 3.08859777430221 50.591788040432434, 3.0867158799233794 50.58861229183064))",15.2,20.2,57.98,36.2,15.8,11.2795081472844,11.2896993148961,18.0
32,59,59508,Roncq,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.11938494507957 50.72643380478885, 3.11133199635472 50.72235870764097, 3.1019344511701306 50.723623096866966, 3.10967178274721 50.73250851221981, 3.104035382292089 50.742096507073434, 3.086906093986769 50.75506648076215, 3.1000584916223293 50.76166063977189, 3.1096027288684907 50.75888862911724, 3.125338183555319 50.76720030753287, 3.140889948069839 50.75802337764414, 3.1431770695081793 50.746238822605214, 3.1388199821936498 50.740815436503745, 3.1200136459281094 50.729754211368025, 3.11938494507957 50.72643380478885))",9.6,19.8,74.31,27.2,14.6,11.275770125825,11.8566632194456,7.0
32,59,59511,Rosult,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.362813402340199 50.43648102581432, 3.35595156448172 50.44015545240338, 3.3486755724515094 50.440821922741875, 3.3455084729732794 50.44645916553704, 3.3318117635952498 50.4542434728224, 3.3330740333927604 50.45599088806719, 3.35248099349272 50.46044295602986, 3.3589016817603894 50.46564021068413, 3.3593155696072294 50.47221843660667, 3.3681582580980796 50.47176161365519, 3.38070003726058 50.4544082193177, 3.3860168855696995 50.43998375720797, 3.362813402340199 50.43648102581432))",,,,,,,,
32,59,59512,Roubaix,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.1994035765411795 50.67113603132022, 3.1959083366670487 50.66887105212121, 3.1733208155708987 50.67052961366211, 3.1595939521678296 50.67476528975439, 3.1610414085149707 50.68143037847285, 3.15242271227313 50.689777921045994, 3.153732680642281 50.69307001239827, 3.1617242494780893 50.70484174632719, 3.175596937021419 50.70790988422118, 3.1917454263920804 50.70687196597277, 3.20209791272813 50.694857887370055, 3.215566520003629 50.68938001740199, 3.214308524799169 50.685676116103394, 3.212052066018769 50.68001697964166, 3.1994035765411795 50.67113603132022))",31.1,32.5,44.86,61.2,24.4,10.6033197189437,10.54734199623,42.0
32,59,59519,Rumegies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.3551301572635204 50.47706013267326, 3.35009972459528 50.4759521101539, 3.3389512309589 50.4832540008478, 3.33072927520907 50.49934436460141, 3.3347125172417793 50.50789665850906, 3.3602715380404886 50.503696209538276, 3.3772630599628095 50.490989361181065, 3.381556121249189 50.489315108501074, 3.37964838175218 50.48635011760339, 3.36979009158145 50.48514050772349, 3.3551301572635204 50.47706013267326))",,,,,,,,
32,59,59522,Sailly-lez-Lannoy,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.207287098883481 50.63444627306085, 3.20624399034955 50.63463638741305, 3.2079081631126596 50.644469685579594, 3.2208971602440695 50.6551171211746, 3.2244076234052597 50.657166572942494, 3.24507435985757 50.65142861981985, 3.24876175221688 50.64636890631337, 3.2443887198467 50.64086697602422, 3.2506596284468903 50.636143122988926, 3.2340330596164995 50.64146120337862, 3.2248309298814406 50.63831049966612, 3.21447679235076 50.639190235854905, 3.207287098883481 50.63444627306085))",,,,,,,,
32,59,59523,Sainghin-en-Mélantois,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.18032058013448 50.56703415722639, 3.1636627093051293 50.57124872000615, 3.15382028795629 50.57842319486531, 3.135226959537349 50.58300485695177, 3.133062615646679 50.58588799141506, 3.1379398906166807 50.601202907743556, 3.1729563326982886 50.60196653027445, 3.186876609091119 50.59859822184157, 3.1921439736945003 50.59329505025182, 3.19297221351197 50.592351841217216, 3.181418720738741 50.58246118261329, 3.1847965031870094 50.573301513810854, 3.18032058013448 50.56703415722639))",,,,,,,,
32,59,59524,Sainghin-en-Weppes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.8870449969173095 50.532980522841, 2.886964187370709 50.53765684319249, 2.89431399657404 50.54563410784782, 2.8909907570972893 50.55179741141656, 2.881617411672639 50.55397826594098, 2.8814680870623195 50.56307907398572, 2.8800292888754986 50.56974575626957, 2.884497209812339 50.575835498046324, 2.90465917460194 50.579370913300416, 2.91687083107308 50.550605621924895, 2.9019974066593504 50.541924400631245, 2.900404364056619 50.5353434218234, 2.8979155418096787 50.53342989491911, 2.8870449969173095 50.532980522841))",8.4,16.9,93.0,21.7,13.5,11.7670326458775,11.6054605006653,7.0
32,59,59526,Saint-Amand-les-Eaux,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.4293669170289194 50.41185098343627, 3.4107041762198604 50.42826129565707, 3.405391921720148 50.428341970462775, 3.3860168855696995 50.43998375720797, 3.38070003726058 50.4544082193177, 3.38940414858857 50.45812413134418, 3.42120747972362 50.45750861904098, 3.43566104644937 50.462189502656344, 3.4516381964065204 50.46083055957655, 3.4606419377515394 50.46433359820984, 3.474442944606149 50.45893122494247, 3.4959313435609003 50.45913415514827, 3.508451067535921 50.449792407757336, 3.4668325075016186 50.413106497174056, 3.4293669170289194 50.41185098343627))",17.2,24.0,71.36,40.1,17.2,11.58792007529,11.4531745839081,18.0
32,59,59527,Saint-André-lez-Lille,4,Lille (partie française),12,Autre commune du pôle principal,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0458162907634305 50.64807174902105, 3.0207583964273494 50.67185937642292, 3.0230318748332987 50.67171542345071, 3.0234131604410086 50.6715901017756, 3.039589289145639 50.66369816049816, 3.0568070869451494 50.66927316795913, 3.0616727618370296 50.664030254239364, 3.0569741059674795 50.65408065822632, 3.0595955932106595 50.65104619879362, 3.0458162907634305 50.64807174902105))",10.8,16.2,54.38,40.4,13.5,11.1632688492141,11.6994415200728,10.0
